Text,label
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
bodoh nder fix data lu dipake kalo upload ktp foto sng ktp pliss jng kirim nik lu dipake pinjol nipu gitu udh block aje klo hapus ig bs lu deact akun aja trus ga lu buka lg bln stelahnya,netral
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal anak yg msh usia thn bln cc,negatif
satgas waspada investasi ingat mudah percaya investasi bodong pinjol,netral
nelponin mulu kek pinjol,netral
uang yg salur pinjol besar uang tsb potret sulit masyarakat hidup sejati mensos yg berfikir masyarakat jauh pinjol pakgade renternir yg liar desa desa,negatif
tipu abad rem banding tagih pinjol jujur,netral
pinjol tembus rp jokowi maaf rakyat paham urgensi pinjol negara perintah rakyat kasih puji,negatif
benjol kalo pinjol riba,netral
admin pinjol,netral
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal anak yg msh usia thn bln cc,negatif
pusing bgt kalo slik ojk nya macet pinjol bakidebetnya masii gunung trus taksasi agun ga nyampe asdfghjkl,netral
kadang sahut pura pura tagih pinjol galak halo suara wanita sebrang ponsel tut hmm suara cewek gak asyik coba ah gumam tekan angka angka,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal anak yg msh usia thn bln cc,negatif
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal anak yg msh usia thn bln cc,negatif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
gokil dah kalo minjem tunai pinjol blm dah potong admin yak trs nyicilnya angka minjem ditambahin bbrp persen gak heran gak kuat bayar,positif
pinjol,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
pinjol rebu aja gak,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal anak yg msh usia thn bln cc,negatif
wegah wes mending utang nang pinjol ae mending ngono soale gaonok power gawe nagih lek pinjol ono powere yo awokwowkwowk pinjol ya keliru ojol,negatif
kek butuh pinjol ustad deh,netral
pinjol rem banget yaampun kasi,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
korban pinjol negara atur keras prihatin,negatif
engko dichat pinjol lo,netral
bisnis negara china pnjol pinjol kelas berat china,netral
plot twist key minjemin pinjol jeff karna gabayar jeff kejar hahahahahahahahhaha,netral
si muka bego alias dana pinjol muka buakakakakakakakakakakakakakakak ampun,negatif
takut putus lang takut dijadiin jamin pinjol,negatif
dana pinjol buakakakakak orang goblok anak buah si budag celini buakakakakak,netral
key ampe kejar kejar gegara jeff ngadain pinjol,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
gak lek dm nageh utang ta nawak no pinjol yo skip,netral
hati ya si pinjol,netral
tabung sampe auto bablas minggu install app pinjol,positif
dido daftarin pinjol foto muka dipake akun bokep kromosom amp photoshop foto undang komen masal cari partner retas akun yg ganti password email amp no hp pasang fa posting foto yg udah sotosop retas perangkat kunci ransom btc,positif
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal anak yg msh usia thn bln cc,negatif
dido daftarin pinjol foto muka dipake akun bokep kromosom amp photoshop foto undang komen masal cari partner retas akun yg ganti password email amp no hp pasang fa posting foto yg udah sotosop retas perangkat kunci ransom btc,positif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
alhamdulillah dm akun pinjol,positif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
lilit hutang pinjol solusi thread,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
buset pinjol,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
ya allah nder polos bgt udh ktp loh km hrusny bijak nder foto identitas ktp yg gabisa km bagiin org sembarang even keluarga hati ga ad yg tau laporin ortu mu nder takutny pinjol,positif
hati ya si pinjol,netral
duh kak gunung pinjol lgsg acc,negatif
wkwk alternatif way mrk mikir gimana giur nonton youtube iklan pinjol pinjam jt balikin jt rb aneh bgt tetep aja pinjol yakali duit jt,negatif
besar gaji mu pajak yg hantu mu tagih paylater pinjol bunga pinjol bunga yg indah bunga tam,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
nkri harga pinjol,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
darat pinjol,netral
stigma anak rejeki emg nyata sih nyata karna anak yg dicairin pinjol hahaha,positif
bingung dahh syukur ato takut duit pinjol,negatif
pinjol bunga gaada jangka kembali,netral
kecuali pinjol,netral
pinjol,netral
dido daftarin pinjol foto muka dipake akun bokep kromosom amp photoshop foto undang komen masal cari partner retas akun yg ganti password email amp no hp pasang fa posting foto yg udah sotosop retas perangkat kunci ransom btc,positif
pinjol,netral
whattttt ngeri oii takut dimasukin pinjol,negatif
minjem duit temen whatsapp pinjol,netral
aamiin apk pinjol,netral
jd tumbal pinjol,netral
stop bikin seller simulasi admin pinjol buyer pas booking sadar sepenuh pengaruh minum keras obat obat alias stop buyer nyebelin,negatif
sender foto kalo udah bilang ortu nder dijadiin jamin pinjol kakak aja,positif
selamat km tumbal pinjol,positif
stop bikin seller simulasi admin pinjol buyer pas booking sadar sepenuh pengaruh minum keras obat obat alias stop buyer nyebelin,negatif
kasih tau ortuuuu foto kayak gitu verif pinjol pinjol apk tf,netral
didik mukrianto lindung warga negara pinjol nakal,negatif
wait pinjol iniih,netral
daftarin pinjol kali,netral
pinjol hahahahahhaah,netral
pinjol som,netral
iya prit pinjol lapor polisi tp gue bales abis msh ngarepin ojk,netral
ketemu debt kolektor pinjol,netral
foto ktp aja kak pinjol,netral
bosan bosan info jauh pinjol sembarang klik taut sembarang bagi nomer pribadi bagi data pribadi ktp dsb fatal sengsara akibat jauh pinjol,negatif
tegang bener kek abis tagih pinjol,negatif
tuh kakak kak nagih nama kakak trs jadi jamin gitu tp kakak ga pinjol kontak yg hp nya hubung yg jadi jamin jg gatau kak kerja orsng gila,negatif
nomor pinjol kaya,netral
tim cyber polri razia akun porno akun judi akun pinjol illegal aplikasi razia yg kontra perintah aja,negatif
pinjol pahlawan,positif
minjem via pinjol ga merta bekal ktp loh pinjol verifikasi nya tahap,netral
bwi rek yg pinjol pake kredit pintar ga,positif
ti ati jul kalo pinjol gimana,netral
juta pinjol aja beli ipon deh,netral
dido daftarin pinjol foto muka dipake akun bokep kromosom amp photoshop foto undang komen masal cari partner retas akun yg ganti password email amp no hp pasang fa posting foto yg udah sotosop retas perangkat kunci ransom btc,positif
pinjol aja deh,netral
korban pinjol negara atur keras prihatin,negatif
dc pinjol,netral
apply pinjol aja kak beli iphone dengerin orang sapa tau iphone nya bs ngilangin stres kakak,netral
tanyarl cw tiktok tiktok ngeri banget emang pinjol bunga akses data pribadi ponsel kalo si pinjam gak bayar utang cmiiw,negatif
gatau kak orang ga akses pinjol aja tagih kadang bilang apk kadang lngsng nagih tnpa bukti transaksi minimal pinjam mah emng orang sinting yg mau dpt uang dgn nipu orang aja,negatif
libat pinjol pinjol lg marak bawah naung ri,negatif
dapet cicil pinjol cino,netral
data pakai pinjol dll,netral
minjem pinjol,netral
kena scam vang yg daftar email skrg tipu tpi emg ga pke karen abisa pinjol nonya,netral
libat pinjol pinjol lg marak bawah naung ri,negatif
whag yg th gen loyo pinjol,netral
daftar pinjol,netral
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol resmi daftar syariah dll balik sadar emaknya bapak saudara siksa kejar pinjol hati pinjol kejam rentenir,negatif
ya kalo main pinjol ya ngamuk,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
agen pinjol gigih lho,netral
sampek ngutang trus ntar nyangkut pinjol yaakk mengsedih beli emang yaaa,positif
nder pliss ngasih foto selfie ktp salah metode verifikasi dipake sembarang pinjol,negatif
kalo kasus temenku aplikasi pinjol gitu mas sampe dosen kena teror kek daftar trs izin akses kontak trs diizinin deh jd nomor yg save,negatif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
bosan bosan info jauh pinjol sembarang klik taut sembarang bagi nomer pribadi bagi data pribadi ktp dsb fatal sengsara akibat jauh pinjol,negatif
admin pinjol mah ngegas mulu,netral
hahahahahahaha gaya doang nya bangkrut ujung ujung nya ngutang pinjol hahahahahahaha nol prestasi kwalitas buzzer,netral
gak no wanya dek no wa bapak bang jamin pinjol,positif
bosan bosan info jauh pinjol sembarang klik taut sembarang bagi nomer pribadi bagi data pribadi ktp dsb fatal sengsara akibat jauh pinjol,negatif
ngadengekeun cerita ma friend yg libat pinjol kepala ikut ledak,negatif
banget nomerku cantumin pinjol sam,netral
pinjol tau banget sasar nya indon people yg lagak gede tpi asli walah,netral
cerita korban pinjol yg sungguh data dipalsuin amp edit trus si oknum minjem uang ybs tau woy sampe sih pinjol laknat dibiarin gitu aja org jd korban,negatif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
kronologis gue yg ga pinjol datang debcollector pinjol yg legal ktp gue sebar,netral
hey manies yuk hapus alamat mu pakai pinjol loh,netral
mantep dah rambah pinjol,netral
rem bgt foto ktp gue bocor dipake org pinjol nya bank yg didaftarin accept aju gak pake vcall ganggu kerja aja,negatif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
rem bgt foto ktp gue bocor dipake org pinjol nya bank yg didaftarin accept aju gak pake vcall ganggu kerja aja,negatif
gua ngakak sih mas konsep utang negara beda konsep lu utang pinjol rentenir wkwk aduh males jelasin deh cari tau gua gua kasih tau kalo gua ngakak baca rep lu,negatif
app yg kek gtu pinjol investasi skrg smoga ekomers nga,positif
korban pinjol orang yg nomor jadi kontak jamin si pinjam sampe ikut teror kenal yg minjem kagak,netral
kronologis gue yg ga pinjol datang debcollector pinjol yg legal ktp gue sebar,netral
rem bgt foto ktp gue bocor dipake org pinjol nya bank yg didaftarin accept aju gak pake vcall ganggu kerja aja,negatif
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
kaga mah laku temen kntol neh main judi pinjol yg kait sm nomor,netral
kek gin si ojk boleh pinjol yg semena mena debt collectornya atur undang apa kek ga laku ga liat sih indonesia,positif
lilit hutang pinjol solusi thread,negatif
cari sender gadisgadisremajajkt whatsappdown arthurout sudirmancup hometownchachachaep instagramdown,netral
kemaren bunuh gara gara pinjol bunuh gara gara utang,netral
dasar hukum jadi dasar nyata disebarluaskan tagih pinjol lantas solusi pinjol,netral
pasal kuhp pasal pakai pinjol tagih ancam,negatif
atur pojk pinjol menyebarluaskan data pribadi,netral
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol resmi daftar syariah dll balik sadar emaknya bapak saudara siksa kejar pinjol hati pinjol kejam rentenir,negatif
pasal ayat uu ite gw jamin rahasia data pribadi konsumen pinjol ancam hukum pasal ayat ganti rugi pinjol pinjol resah,negatif
khusus konsumen pinjol resah intimidasi identitas foto sebar alas nagih hutang lindung jamin hukum jelas,negatif
yth usah pinjol pesan tegas kait janji hutang piutang pinjam berat data pribadi guna tuju cont,negatif
ngalamin tagih tagih pinjol gak tau gak urus si pinjam tanya gimana solusi gw bantu elaborate,negatif
coba liat sudut pandang selenggara pinjol udah rahasia tagih tugas pinjol pakai intimidasi contoh sumber cari google,negatif
sih pinjol singkat pinjol fasilitas pinjam uang bas teknologi informasi sistem elektronik dasar hukum pasal angka atur otoritas jasa uang nomor pojk layan pinjam pinjam uang bas teknologi informasi,netral
pinjol pisoau mata sisi bantu sisi jerat depresi ujung mati contoh buruk akibat manfaat fasilitas pinjol buruk sisi tekan tim tagih pinjol bilang lewat batas,negatif
lilit hutang pinjol solusi thread,negatif
kumpul tugas tugas ribet pake banget sih deadlinenya kayak kejar pinjol joki takut tagih biasa ntarnya hhhh struggle,negatif
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol resmi daftar syariah dll balik sadar emaknya bapak saudara siksa kejar pinjol hati pinjol kejam rentenir,negatif
ngerasa hpnya sepi coba download apk pinjol,netral
istri jerat pinjol sampe ratus juta stres krna banyak pinjol bingung yg yg bayar bayar teror spam sosial media jerat pinjol laknat,negatif
istri jerat pinjol gilaaaaaaaa pokok teror bunga ledak sprti bekerjasama yg teror bayar tagih bayar,negatif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
gue pinjol jim,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
harap pd perintah yg skrg rakyat jd konsumen pinjol aja presiden bangga,netral
pinjol apaa,netral
pinjol tembus rp jokowi maaf rakyat paham urgensi pinjol negara perintah rakyat kasih puji,negatif
mentok finansial mah pinjol salahkeun perintah santai,netral
ulah incar lising pinjol jeng sajabana we nder,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
gak dibolehin main pinjol nunggak,netral
baca ampe selesai idiot perintah nyalurin bantu pinjol abal,positif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
gue pinjol jim,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
didik mukrianto lindung warga negara pinjol nakal,negatif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol pakai aplikasi insyaallah sedekah pakai aplikasi mudah orang sedekah,positif
